Program ID,Athlete ID,Athlete First Name,Athlete Last Name,Country,Start Number,Swim,T1,Bike,T2,Run,Position,Status,Total Time
Program ID,320,Victoria,Elliott,,320,00:07:12,00:01:58,00:22:10,00:00:45,00:13:20,47,,00:45:28
Program ID,306,Kaelyn,Allen,,306,00:05:57,00:01:56,00:22:27,00:00:41,00:15:30,48,,00:46:34
Program ID,350,Manuella,Lima,,350,00:04:58,00:01:33,00:18:52,00:00:32,00:21:03,49,,00:47:00
Program ID,336,Olivia,Strehle,,336,00:07:32,00:01:56,00:23:36,00:00:35,00:14:18,50,,00:47:58
Program ID,323,Monica,Mago,,323,00:08:00,00:02:10,00:23:27,00:00:43,00:14:14,51,,00:48:36
Program ID,334,Johanna-Anne,Cabriana,,334,00:08:20,00:02:09,00:22:56,00:00:40,00:15:23,52,,00:49:30
Program ID,305,Harriet,Wells,,305,00:07:25,00:02:04,00:21:47,00:00:55,00:17:34,53,,00:49:47
Program ID,358,Sally,Rubin,,358,00:05:59,00:02:16,00:25:30,00:00:45,00:18:03,54,,00:52:34
Program ID,302,Mia,Kegel,,302,00:08:29,00:02:21,00:24:43,00:00:30,00:16:43,55,,00:52:49
Program ID,357,Arielle,Bourque,,357,00:07:19,00:01:58,00:25:06,00:00:40,00:20:58,56,,00:56:04
Program ID,311,Hayden,Calcagno,,311,00:06:29,00:01:50,00:00:00,00:00:00,00:00:00,*,DNF,00:00:00
Program ID,328,Valeria,Wells,,328,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,*,DNS,00:00:00
Program ID,337,Isabella,Reda,,337,00:06:05,00:01:46,00:00:00,00:00:00,00:00:00,*,DNF,00:00:00
